age,streaming_service,hours_per_day,while_working,instrumentalist,composer,favorite_genre,exploratory,foreign_languages,bpm,freq_classical,freq_country,freq_edm,freq_folk,freq_gospel,freq_hiphop,freq_jazz,freq_kpop,freq_latin,freq_lofi,freq_metal,freq_pop,freq_rnb,freq_rap,freq_rock,freq_video_game,anxiety,depression,insomnia,ocd,music_effects
33,I do not use a streaming service.,4.0,Yes,Yes,No,Rock,Yes,Yes,112.0,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,1,0,7,0,Improve
22,I do not use a streaming service.,2.0,No,Yes,Yes,Metal,No,No,140.0,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,3,2,0,2,No effect
38,Spotify,3.0,Yes,No,No,Metal,Yes,Yes,143.0,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,1,6,1,2,Improve
23,YouTube Music,4.0,No,No,No,Hip hop,Yes,No,72.0,Rarely,Rarely,Never,Rarely,Never,Very frequently,Rarely,Never,Never,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Rarely,8,10,4,0,No effect
34,I do not use a streaming service.,2.0,No,No,No,Video game music,No,Yes,100.0,Rarely,Rarely,Rarely,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Rarely,Never,Never,Sometimes,Rarely,Very frequently,8,10,10,0,No effect
40,Other streaming service,3.0,Yes,No,No,Metal,Yes,Yes,120.0,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Never,Sometimes,Never,3,0,8,1,No effect
27,Spotify,1.0,No,No,No,Hip hop,Yes,No,97.5,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Never,Never,3,4,1,0,Improve
54,YouTube Music,10.0,Yes,No,No,Rock,Yes,No,125.0,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Sometimes,Never,2,1,2,2,Improve
16,Spotify,10.0,No,No,No,Rock,Yes,No,105.0,Rarely,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,0,0,0,0,No effect
23,I do not use a streaming service.,10.0,Yes,No,No,Video game music,No,Yes,119.0,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Very frequently,8,8,5,0,Improve
35,Spotify,4.0,No,No,No,Country,Yes,No,120.0,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Rarely,1,1,1,0,No effect
22,YouTube Music,4.0,Yes,No,No,Folk,Yes,Yes,137.0,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,7,6,2,Improve
41,Spotify,3.0,No,No,No,Metal,Yes,Yes,178.0,Very frequently,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,6,5,4,0,No effect
63,Spotify,2.0,Yes,No,No,Rock,Yes,No,133.0,Very frequently,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Never,5,4,6,2,Improve
28,Spotify,1.0,No,Yes,No,Rock,Yes,No,72.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,3,1,0,2,No effect
22,Spotify,6.0,Yes,Yes,No,Country,Yes,No,120.0,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,4,8,2,2,Improve
58,YouTube Music,1.0,Yes,No,No,Rock,Yes,No,133.0,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,5,6,3,1,Improve
58,YouTube Music,1.0,Yes,Yes,Yes,Classical,Yes,No,80.0,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Never,Never,Never,0,0,2,1,Improve
67,Other streaming service,4.0,Yes,No,No,Rock,No,No,146.0,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,7,6,7,4,Improve
70,I do not use a streaming service.,2.0,Yes,No,No,Country,No,No,88.0,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,8,5,6,1,Improve
60,YouTube Music,2.0,Yes,No,No,Rock,No,Yes,132.0,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,4,4,2,0,Improve
15,Spotify,2.0,Yes,Yes,Yes,Pop,Yes,No,102.0,Rarely,Rarely,Sometimes,Never,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,Never,Very frequently,Sometimes,Never,Sometimes,Very frequently,9,8,10,9,Improve
18,YouTube Music,6.0,Yes,No,No,EDM,Yes,Yes,91.0,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,5,5,7,0,Improve
58,Other streaming service,3.0,Yes,No,No,Hip hop,Yes,Yes,127.0,Sometimes,Never,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Never,4,6,8,1,Improve
28,Other streaming service,1.0,Yes,No,No,Lofi,Yes,Yes,82.0,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,4,8,5,0,Improve
22,Spotify,4.0,Yes,Yes,No,Lofi,Yes,No,141.0,Rarely,Rarely,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,9,10,6,7,Improve
49,YouTube Music,0.5,No,No,No,Classical,No,No,114.0,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,3,2,2,2,Improve
20,YouTube Music,8.0,Yes,No,No,Rock,Yes,Yes,148.0,Never,Rarely,Rarely,Sometimes,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Never,Very frequently,Sometimes,6,2,2,1,Improve
55,YouTube Music,15.0,Yes,No,No,Rock,No,No,156.0,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,2,0,3,0,No effect
48,Spotify,1.5,Yes,Yes,No,Metal,No,No,185.0,Rarely,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Rarely,10,8,0,4,Improve
14,Spotify,2.0,Yes,Yes,No,K pop,Yes,Yes,114.0,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,4,4,2,2,Improve
18,Spotify,3.0,Yes,Yes,No,Pop,Yes,Yes,120.0,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7,8,6,2,Improve
25,Spotify,1.0,Yes,No,No,Pop,Yes,Yes,80.0,Very frequently,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,7,6,5,5,Improve
71,I do not use a streaming service.,0.25,Yes,No,No,Gospel,No,Yes,100.0,Sometimes,Rarely,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Rarely,Never,1,0,0,0,Improve
60,YouTube Music,1.0,No,Yes,Yes,Gospel,No,No,100.0,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,6,2,8,0,Improve
18,I do not use a streaming service.,1.0,Yes,No,Yes,Video game music,No,No,116.0,Rarely,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Never,Rarely,Sometimes,Sometimes,Very frequently,4,5,7,0,No effect
19,Spotify,5.0,Yes,No,No,Hip hop,No,Yes,99.0,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,10,7,0,0,Improve
74,I do not use a streaming service.,1.0,No,No,No,Pop,No,No,129.0,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Never,Never,Very frequently,Sometimes,Never,Sometimes,Never,4,2,1,0,Improve
36,Pandora,1.0,Yes,No,No,Hip hop,No,No,131.0,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,7,6,2,3,Improve
14,Spotify,7.0,Yes,No,No,Lofi,Yes,Yes,95.0,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Rarely,3,2,8,0,Improve
20,Spotify,3.0,No,Yes,Yes,Hip hop,Yes,Yes,80.0,Very frequently,Rarely,Rarely,Sometimes,Never,Very frequently,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,10,7,4,3,Improve
15,Spotify,3.0,Yes,No,No,K pop,Yes,Yes,204.0,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Very frequently,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,4,0,0,0,No effect
19,I do not use a streaming service.,7.0,Yes,No,No,Rock,No,No,128.0,Sometimes,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Sometimes,7,7,0,0,Improve
29,Spotify,8.0,Yes,No,No,EDM,No,Yes,140.0,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Very frequently,Very frequently,6,7,4,1,Improve
24,Spotify,2.0,Yes,No,No,Metal,Yes,No,159.0,Never,Rarely,Very frequently,Sometimes,Very frequently,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Never,Sometimes,Rarely,7,6,2,7,Improve
18,Apple Music,2.0,Yes,No,No,Pop,Yes,Yes,104.0,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Never,6,5,8,0,Improve
21,Spotify,2.0,Yes,No,No,Rock,Yes,Yes,97.0,Sometimes,Never,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,10,10,2,3,Improve
19,Spotify,2.0,Yes,No,No,K pop,Yes,Yes,80.0,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,7,6,5,1,Improve
25,Spotify,4.0,No,No,No,Video game music,Yes,Yes,134.0,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Never,Never,Very frequently,Sometimes,Never,Never,Very frequently,3,0,0,0,Improve
28,Spotify,8.0,Yes,No,No,Rock,Yes,Yes,125.0,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,2,1,0,No effect
27,Other streaming service,4.0,Yes,No,No,Rap,Yes,No,135.0,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Rarely,7,6,6,5,Improve
60,Spotify,1.0,No,No,No,Rock,Yes,No,129.0,Sometimes,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Rarely,Never,Sometimes,Never,3,2,5,0,No effect
25,YouTube Music,5.0,No,No,No,Metal,No,Yes,130.0,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Sometimes,Never,Never,Sometimes,Rarely,8,2,1,0,Improve
60,Other streaming service,2.0,Yes,No,No,Rock,No,No,125.0,Rarely,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,7,7,2,4,Improve
43,Other streaming service,1.0,No,No,No,Country,No,No,110.0,Never,Very frequently,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,5,1,1,1,Improve
51,I do not use a streaming service.,5.0,Yes,No,No,Rock,No,No,180.0,Sometimes,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,1,2,1,0,No effect
63,YouTube Music,8.0,Yes,No,No,Rock,Yes,No,70.0,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Never,2,1,2,2,Improve
64,YouTube Music,2.0,Yes,No,No,Classical,No,No,90.0,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Rarely,Never,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Never,5,2,4,0,Improve
22,Spotify,2.0,Yes,No,No,Pop,No,No,115.0,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Rarely,7,2,1,0,Improve
24,YouTube Music,1.0,Yes,No,No,Folk,No,Yes,103.0,Sometimes,Never,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,10,10,7,8,Improve
19,Spotify,8.0,Yes,No,No,Pop,Yes,Yes,99.0,Rarely,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,7,2,1,6,Improve
56,Apple Music,8.0,Yes,No,No,Pop,Yes,No,117.0,Sometimes,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,6,4,1,0,Improve
20,Spotify,1.0,No,No,No,EDM,Yes,No,102.0,Rarely,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Rarely,Very frequently,Rarely,Very frequently,Never,Never,Never,Never,5,9,6,1,Improve
19,I do not use a streaming service.,1.0,Yes,Yes,No,Video game music,No,No,127.0,Very frequently,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,7,5,7,0,Improve
20,Spotify,8.0,Yes,No,No,Jazz,Yes,Yes,93.0,Rarely,Sometimes,Rarely,Very frequently,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Sometimes,Sometimes,Rarely,7,6,7,4,Improve
60,Spotify,2.0,Yes,No,No,Rock,No,No,125.0,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,0,0,0,0,Improve
65,Apple Music,6.0,Yes,No,No,R&B,No,Yes,146.0,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Never,Sometimes,Very frequently,Never,Sometimes,Never,3,5,0,2,No effect
28,Spotify,3.0,No,Yes,Yes,Metal,Yes,Yes,130.0,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Never,Very frequently,Very frequently,8,8,5,2,Improve
18,I do not use a streaming service.,4.0,Yes,Yes,No,EDM,No,Yes,150.0,Very frequently,Never,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Sometimes,8,7,10,6,Improve
42,Spotify,2.0,Yes,No,No,Rock,No,Yes,85.0,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,2,4,5,2,Improve
80,I do not use a streaming service.,3.0,Yes,Yes,No,Classical,No,No,122.0,Very frequently,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Never,Never,Never,Sometimes,7,3,9,2,Improve
22,I do not use a streaming service.,4.0,No,No,Yes,Pop,Yes,No,115.0,Rarely,Sometimes,Very frequently,Sometimes,Never,Rarely,Never,Never,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,8,7,4,4,Improve
56,Other streaming service,2.0,No,No,No,Jazz,Yes,Yes,120.0,Sometimes,Never,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,0,0,0,5,No effect
20,YouTube Music,1.0,Yes,No,No,Pop,No,Yes,120.0,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Never,8,6,9,8,Improve
15,Spotify,1.0,Yes,No,No,Video game music,Yes,Yes,150.0,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,4,2,3,2,Improve
57,Spotify,2.0,Yes,Yes,No,Gospel,No,No,174.0,Sometimes,Never,Never,Rarely,Very frequently,Never,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Rarely,Never,6,4,10,0,Improve
22,Apple Music,7.0,Yes,No,No,Pop,Yes,Yes,112.0,Never,Never,Sometimes,Rarely,Never,Very frequently,Never,Very frequently,Sometimes,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,8,8,10,0,Improve
17,Spotify,5.0,Yes,No,No,Pop,Yes,Yes,180.0,Never,Never,Sometimes,Never,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,5,5,5,5,Improve
19,Spotify,3.0,Yes,No,No,Rock,No,No,121.0,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,10,8,6,2,No effect
50,I do not use a streaming service.,1.0,No,No,No,Rock,No,No,98.0,Sometimes,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,0,0,7,0,Improve
24,Spotify,6.0,Yes,Yes,Yes,Rock,Yes,Yes,118.0,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Sometimes,Never,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Sometimes,8,8,10,0,Improve
67,Apple Music,2.0,No,No,No,Rock,Yes,No,125.0,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,8,2,0,0,No effect
18,Other streaming service,3.0,Yes,Yes,Yes,Metal,Yes,No,135.0,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,7,8,4,10,Improve
20,Spotify,1.5,Yes,No,No,Country,No,No,120.0,Rarely,Very frequently,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,0,2,0,1,Improve
15,Spotify,4.0,Yes,Yes,No,Pop,Yes,No,105.0,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,3,5,4,0,Improve
17,Spotify,2.0,Yes,Yes,No,Pop,Yes,Yes,122.0,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Never,Never,Very frequently,Never,Sometimes,Never,Never,5,2,3,1,Improve
32,YouTube Music,2.0,Yes,No,No,Folk,Yes,No,100.0,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,6,1,0,0,Improve
18,Spotify,2.0,No,No,No,Rap,Yes,Yes,136.0,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Very frequently,6,3,4,2,Improve
18,Spotify,1.0,Yes,Yes,Yes,Rock,Yes,No,165.0,Sometimes,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,5,6,8,2,Improve
18,Spotify,3.0,Yes,No,No,K pop,Yes,Yes,130.0,Sometimes,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Rarely,8,4,7,5,Improve
19,Spotify,3.0,Yes,No,No,Pop,Yes,No,115.0,Never,Never,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,1,1,2,3,Improve
18,Spotify,2.0,No,Yes,No,Rock,Yes,No,115.0,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,8,3,1,3,Improve
17,Other streaming service,6.0,Yes,No,Yes,Rap,Yes,No,140.0,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Never,3,3,0,0,Improve
34,Spotify,3.0,Yes,No,No,Classical,No,Yes,95.0,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,0,0,0,0,No effect
18,YouTube Music,3.0,Yes,No,No,Pop,No,No,150.0,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Very frequently,Rarely,Very frequently,Rarely,Sometimes,5,4,2,0,No effect
18,Spotify,2.0,Yes,No,No,R&B,Yes,No,97.0,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,2,4,0,0,Improve
22,I do not use a streaming service.,2.0,Yes,No,No,Video game music,No,No,120.0,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Never,Never,Very frequently,4,6,0,2,Improve
18,Spotify,2.0,Yes,No,Yes,Pop,Yes,No,115.0,Sometimes,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,5,7,2,0,Improve
19,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,122.0,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,4,0,7,0,No effect
25,I do not use a streaming service.,4.0,Yes,No,No,Pop,Yes,Yes,150.0,Rarely,Never,Sometimes,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Rarely,10,8,6,2,No effect
17,Spotify,2.0,Yes,Yes,Yes,R&B,Yes,No,80.0,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,3,3,1,0,Improve
25,Spotify,5.0,Yes,Yes,No,Rock,Yes,No,125.0,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Very frequently,Sometimes,8,7,2,1,Improve
18,Spotify,2.0,Yes,No,No,R&B,No,No,96.0,Sometimes,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Rarely,3,3,0,3,Improve
24,Spotify,7.0,Yes,No,No,Folk,Yes,Yes,137.0,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10,10,8,10,Improve
16,Spotify,3.0,Yes,Yes,No,K pop,No,Yes,174.0,Rarely,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,10,2,7,8,Improve
18,Spotify,3.0,No,Yes,Yes,Metal,Yes,No,210.0,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,9,6,8,5,Improve
18,Spotify,4.0,Yes,No,No,R&B,Yes,Yes,129.0,Rarely,Rarely,Rarely,Never,Never,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,6,4,1,6,Improve
16,Spotify,3.0,Yes,No,No,Pop,Yes,No,112.0,Very frequently,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Very frequently,Never,Sometimes,Never,3,4,6,8,Improve
68,Pandora,1.0,Yes,No,No,Gospel,No,No,100.0,Very frequently,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,10,10,10,0,Improve
16,Spotify,7.0,Yes,No,No,Video game music,Yes,No,120.0,Never,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Sometimes,Never,Very frequently,Rarely,Sometimes,4,8,8,4,No effect
21,Spotify,1.0,No,No,No,R&B,Yes,Yes,81.0,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Never,Never,3,0,0,0,Improve
53,Pandora,4.0,Yes,No,No,R&B,Yes,Yes,153.0,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,1,0,0,0,Improve
29,Spotify,4.0,Yes,No,No,Classical,Yes,No,120.0,Very frequently,Never,Very frequently,Never,Never,Never,Sometimes,Never,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,5,6,7,7,No effect
18,Spotify,3.0,Yes,No,No,Video game music,Yes,Yes,89.0,Sometimes,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Very frequently,7,0,3,1,No effect
